task,variant,feature_map,n_qubits,seed,acc_quantum,quantum_advantage,acc_rbf,acc_rff,acc_linear,acc_poly,best_classical,best_gamma,effective_rank,participation_ratio,spectral_entropy,concentration_index,rank_ratio,top5_energy,gap_ratio,power_law_exponent
periodic_coupled,var_d2_e1,variational,5,1,0.3611111111111111,-0.1388888888888889,0.5,0.4722222222222222,0.4722222222222222,0.5,0.5,0.05,6.372303509516961,6.372303509516963,3.930805977427939,0.9241392439343219,1.0,0.6128331081757541,0.8372496211444508,2.595695924243215
periodic_coupled,var_d2_e03,variational,5,1,0.4166666666666667,-0.08333333333333331,0.5,0.4722222222222222,0.4722222222222222,0.5,0.5,0.05,4.731166044432187,4.731166044432187,3.552093730326987,0.9436765947091407,1.0,0.6610676475474807,0.8624323892769602,2.715716650302434
periodic_coupled,var_d3_e1,variational,5,1,0.5,0.0,0.5,0.4722222222222222,0.4722222222222222,0.5,0.5,0.05,9.149606449879576,9.149606449879581,4.388293864069663,0.8910761136919099,1.0,0.5081055607559813,0.8313822408870984,2.26952368466696
periodic_coupled,highd_d2_f15,high_dim,5,1,0.5833333333333334,0.08333333333333337,0.5,0.4722222222222222,0.4722222222222222,0.5,0.5,0.05,45.814592109890214,45.81459210989018,5.931535435177976,0.4545881891679736,1.0,0.22318428062983922,0.5779145417051151,0.8184703715037921
periodic_coupled,highd_d2_f30,high_dim,5,1,0.4722222222222222,-0.02777777777777779,0.5,0.4722222222222222,0.4722222222222222,0.5,0.5,0.05,55.39190845632388,55.39190845632388,6.085010908716582,0.3405725183770967,1.0,0.1814721905585275,0.5896941878479912,0.6616489232196621
periodic_coupled,highd_d3_f15,high_dim,5,1,0.5833333333333334,0.08333333333333337,0.5,0.4722222222222222,0.4722222222222222,0.5,0.5,0.05,45.8145921098902,45.81459210989018,5.931535435177976,0.45458818916797383,1.0,0.22318428062983925,0.5779145417051151,0.8184703715037919
periodic_coupled,angle_d1,angle,5,2,0.5277777777777778,-0.05555555555555558,0.4722222222222222,0.5,0.5833333333333334,0.4722222222222222,0.5833333333333334,1.0,9.656870695028543,9.656870695028537,4.07376792331187,0.8850372536306126,0.9642857142857143,0.5954269668317375,0.7170452224906457,4.0064045021897
periodic_coupled,angle_d2,angle,5,2,0.5277777777777778,-0.05555555555555558,0.4722222222222222,0.5,0.5833333333333334,0.4722222222222222,0.5833333333333334,1.0,9.656870695028543,9.656870695028537,4.07376792331187,0.8850372536306126,0.9642857142857143,0.5954269668317375,0.7170452224906457,4.0064045021897
periodic_coupled,angle_d3,angle,5,2,0.5277777777777778,-0.05555555555555558,0.4722222222222222,0.5,0.5833333333333334,0.4722222222222222,0.5833333333333334,1.0,9.656870695028543,9.656870695028537,4.07376792331187,0.8850372536306126,0.9642857142857143,0.5954269668317375,0.7170452224906457,4.0064045021897
periodic_coupled,iqp_d1,iqp,5,2,0.5,-0.08333333333333337,0.4722222222222222,0.5,0.5833333333333334,0.4722222222222222,0.5833333333333334,1.0,15.628055191891958,15.628055191891958,4.902003209837992,0.8139517239060481,1.0,0.4309621314496997,0.7328045496480478,2.0391446640228748
periodic_coupled,iqp_d2,iqp,5,2,0.5,-0.08333333333333337,0.4722222222222222,0.5,0.5833333333333334,0.4722222222222222,0.5833333333333334,1.0,19.55485524689189,19.554855246891886,5.131143310035906,0.7672041042036679,1.0,0.39215340411924304,0.667088090667926,1.7449321147843195
periodic_coupled,iqp_d3,iqp,5,2,0.4166666666666667,-0.16666666666666669,0.4722222222222222,0.5,0.5833333333333334,0.4722222222222222,0.5833333333333334,1.0,23.74705050192481,23.747050501924818,5.336742164692546,0.7172970178342284,1.0,0.3447171611761915,0.6757794548441641,1.5454802292545362
periodic_coupled,var_d2_e1,variational,5,2,0.5277777777777778,-0.05555555555555558,0.4722222222222222,0.5,0.5833333333333334,0.4722222222222222,0.5833333333333334,1.0,7.443057179654936,7.4430571796549385,4.098689907822616,0.9113921764326793,1.0,0.5758448542004362,0.8057233629729049,2.4219784947690575
periodic_coupled,var_d2_e03,variational,5,2,0.6944444444444444,0.11111111111111105,0.4722222222222222,0.5,0.5833333333333334,0.4722222222222222,0.5833333333333334,1.0,5.313670220074192,5.313670220074191,3.677152423377949,0.9367420211895929,1.0,0.6400178902333319,0.8572149296073196,2.560739896049189
periodic_coupled,var_d3_e1,variational,5,2,0.5277777777777778,-0.05555555555555558,0.4722222222222222,0.5,0.5833333333333334,0.4722222222222222,0.5833333333333334,1.0,11.034160361885263,11.034160361885263,4.580493515956352,0.8686409480727945,1.0,0.4745340820475887,0.8089189538120521,2.0942445972548245
periodic_coupled,highd_d2_f15,high_dim,5,2,0.5277777777777778,-0.05555555555555558,0.4722222222222222,0.5,0.5833333333333334,0.4722222222222222,0.5833333333333334,1.0,46.73477065715284,46.73477065715284,5.934742400635108,0.44363368265294234,1.0,0.2175709405450271,0.6063039288700688,0.8317280902428379
periodic_coupled,highd_d2_f30,high_dim,5,2,0.5277777777777778,-0.05555555555555558,0.4722222222222222,0.5,0.5833333333333334,0.4722222222222222,0.5833333333333334,1.0,57.16237991369617,57.16237991369616,6.100814342244557,0.3194954772179027,1.0,0.17182616646679463,0.5777682682015521,0.6529428021883471
periodic_coupled,highd_d3_f15,high_dim,5,2,0.5277777777777778,-0.05555555555555558,0.4722222222222222,0.5,0.5833333333333334,0.4722222222222222,0.5833333333333334,1.0,46.734770657152865,46.73477065715286,5.934742400635108,0.4436336826529421,1.0,0.21757094054502707,0.6063039288700691,0.8317280902428377
cross_high,angle_d1,angle,5,0,0.6666666666666666,-0.2222222222222222,0.6666666666666666,0.6944444444444444,0.6111111111111112,0.8888888888888888,0.8888888888888888,0.05,9.979267987940824,9.979267987940826,4.112773111347973,0.881199190619752,0.9642857142857143,0.5790877565809148,0.6995650099960004,3.912823107821428
cross_high,angle_d2,angle,5,0,0.6666666666666666,-0.2222222222222222,0.6666666666666666,0.6944444444444444,0.6111111111111112,0.8888888888888888,0.8888888888888888,0.05,9.979267987940824,9.979267987940826,4.112773111347973,0.881199190619752,0.9642857142857143,0.5790877565809148,0.6995650099960004,3.912823107821428
cross_high,angle_d3,angle,5,0,0.6666666666666666,-0.2222222222222222,0.6666666666666666,0.6944444444444444,0.6111111111111112,0.8888888888888888,0.8888888888888888,0.05,9.979267987940824,9.979267987940826,4.112773111347973,0.881199190619752,0.9642857142857143,0.5790877565809148,0.6995650099960004,3.912823107821428
cross_high,iqp_d1,iqp,5,0,0.6111111111111112,-0.2777777777777777,0.6666666666666666,0.6944444444444444,0.6111111111111112,0.8888888888888888,0.8888888888888888,0.05,19.919839270225594,19.91983927022559,5.122088691124896,0.7628590563068381,1.0,0.3827009498059776,0.708515038156814,1.8021642569807859
cross_high,iqp_d2,iqp,5,0,0.6666666666666666,-0.2222222222222222,0.6666666666666666,0.6944444444444444,0.6111111111111112,0.8888888888888888,0.8888888888888888,0.05,22.395259683647865,22.39525968364786,5.2765299290085,0.7333897656708588,1.0,0.35151514825057983,0.7043600051493214,1.5618800408287987
cross_high,iqp_d3,iqp,5,0,0.6666666666666666,-0.2222222222222222,0.6666666666666666,0.6944444444444444,0.6111111111111112,0.8888888888888888,0.8888888888888888,0.05,25.507944485877246,25.507944485877253,5.403373314143727,0.696333994215747,1.0,0.32706153181976155,0.7096003226165881,1.3930070006051545
cross_high,var_d2_e1,variational,5,0,0.6666666666666666,-0.2222222222222222,0.6666666666666666,0.6944444444444444,0.6111111111111112,0.8888888888888888,0.8888888888888888,0.05,7.723016723262391,7.72301672326239,4.1604367505552915,0.9080593247230668,1.0,0.5668757397651468,0.8031507609734486,2.351731416123794
cross_high,var_d2_e03,variational,5,0,0.6388888888888888,-0.25,0.6666666666666666,0.6944444444444444,0.6111111111111112,0.8888888888888888,0.8888888888888888,0.05,5.33323870905502,5.33323870905502,3.721762734233702,0.9365090629874402,1.0,0.6331546203636267,0.8660748530713619,2.4997326857520967
cross_high,var_d3_e1,variational,5,0,0.5555555555555556,-0.33333333333333326,0.6666666666666666,0.6944444444444444,0.6111111111111112,0.8888888888888888,0.8888888888888888,0.05,11.407033120708975,11.407033120708975,4.6226034981759865,0.8642019866582265,1.0,0.4712200454589881,0.7994692168453343,2.0290522151669466
cross_high,highd_d2_f15,high_dim,5,0,0.5277777777777778,-0.36111111111111105,0.6666666666666666,0.6944444444444444,0.6111111111111112,0.8888888888888888,0.8888888888888888,0.05,46.8027854704131,46.80278547041311,5.953267560341662,0.44282398249508215,1.0,0.21923979671345273,0.5920302469632979,0.7840377436266297
cross_high,highd_d2_f30,high_dim,5,0,0.5555555555555556,-0.33333333333333326,0.6666666666666666,0.6944444444444444,0.6111111111111112,0.8888888888888888,0.8888888888888888,0.05,55.885485187889074,55.88548518788911,6.087708789062358,0.33469660490608244,1.0,0.17810942995691978,0.5911053071145453,0.6692648270322593
cross_high,highd_d3_f15,high_dim,5,0,0.5277777777777778,-0.36111111111111105,0.6666666666666666,0.6944444444444444,0.6111111111111112,0.8888888888888888,0.8888888888888888,0.05,46.802785470413106,46.80278547041311,5.953267560341663,0.44282398249508204,1.0,0.21923979671345273,0.5920302469632976,0.7840377436266296
cross_high,angle_d1,angle,5,1,0.7222222222222222,-0.05555555555555558,0.6944444444444444,0.6388888888888888,0.5833333333333334,0.7777777777777778,0.7777777777777778,0.5,8.146576295493263,8.14657629549326,3.922101527117429,0.9030169488631754,0.9642857142857143,0.6189263698258455,0.7477878176900443,4.419275847651949
cross_high,angle_d2,angle,5,1,0.7222222222222222,-0.05555555555555558,0.6944444444444444,0.6388888888888888,0.5833333333333334,0.7777777777777778,0.7777777777777778,0.5,8.146576295493263,8.14657629549326,3.922101527117429,0.9030169488631754,0.9642857142857143,0.6189263698258455,0.7477878176900443,4.419275847651949
cross_high,angle_d3,angle,5,1,0.7222222222222222,-0.05555555555555558,0.6944444444444444,0.6388888888888888,0.5833333333333334,0.7777777777777778,0.7777777777777778,0.5,8.146576295493263,8.14657629549326,3.922101527117429,0.9030169488631754,0.9642857142857143,0.6189263698258455,0.7477878176900443,4.419275847651949
cross_high,iqp_d1,iqp,5,1,0.75,-0.02777777777777779,0.6944444444444444,0.6388888888888888,0.5833333333333334,0.7777777777777778,0.7777777777777778,0.5,13.450971482365315,13.450971482365315,4.779132935393141,0.8398693871146986,1.0,0.4538497964026223,0.7633323200673359,2.1809556296142434
cross_high,iqp_d2,iqp,5,1,0.6944444444444444,-0.08333333333333337,0.6944444444444444,0.6388888888888888,0.5833333333333334,0.7777777777777778,0.7777777777777778,0.5,17.559029592628903,17.559029592628924,5.044069898894534,0.7909639334210845,1.0,0.40926771118776634,0.6920752503959453,1.8914298277076378
cross_high,iqp_d3,iqp,5,1,0.5277777777777778,-0.25,0.6944444444444444,0.6388888888888888,0.5833333333333334,0.7777777777777778,0.7777777777777778,0.5,20.151747331075516,20.15174733107552,5.218907314681794,0.7600982460586247,1.0,0.3682480480447362,0.7185718257348399,1.6185365190552805
cross_high,var_d2_e1,variational,5,1,0.7222222222222222,-0.05555555555555558,0.6944444444444444,0.6388888888888888,0.5833333333333334,0.7777777777777778,0.7777777777777778,0.5,6.320443550211453,6.320443550211444,3.924945055196399,0.9247566244022446,1.0,0.6082931084429831,0.8357067730359089,2.6043575473400677
cross_high,var_d2_e03,variational,5,1,0.6111111111111112,-0.16666666666666663,0.6944444444444444,0.6388888888888888,0.5833333333333334,0.7777777777777778,0.7777777777777778,0.5,5.112171877220318,5.112171877220319,3.6798431073458073,0.9391408109854724,1.0,0.6356003831043503,0.8645201526706873,2.6672567717608637
cross_high,var_d3_e1,variational,5,1,0.6388888888888888,-0.13888888888888895,0.6944444444444444,0.6388888888888888,0.5833333333333334,0.7777777777777778,0.7777777777777778,0.5,8.99613775328125,8.99613775328125,4.359246902101537,0.892903121984747,1.0,0.5170590860928928,0.8164766473410059,2.308415406641094
cross_high,highd_d2_f15,high_dim,5,1,0.4722222222222222,-0.3055555555555556,0.6944444444444444,0.6388888888888888,0.5833333333333334,0.7777777777777778,0.7777777777777778,0.5,47.276645136846454,47.27664513684645,5.951212981184338,0.43718279598992316,1.0,0.2160411631258868,0.5917223250769715,0.8062114559773279
cross_high,highd_d2_f30,high_dim,5,1,0.5,-0.2777777777777778,0.6944444444444444,0.6388888888888888,0.5833333333333334,0.7777777777777778,0.7777777777777778,0.5,53.98051837081797,53.98051837081797,6.0601380276852925,0.35737478129978606,1.0,0.18662355453509655,0.5768434714753797,0.6961992345329999
cross_high,highd_d3_f15,high_dim,5,1,0.4722222222222222,-0.3055555555555556,0.6944444444444444,0.6388888888888888,0.5833333333333334,0.7777777777777778,0.7777777777777778,0.5,47.276645136846454,47.276645136846454,5.951212981184337,0.43718279598992316,1.0,0.21604116312588686,0.5917223250769718,0.8062114559773282
cross_high,angle_d1,angle,5,2,0.7777777777777778,-0.13888888888888884,0.8611111111111112,0.75,0.5833333333333334,0.9166666666666666,0.9166666666666666,0.3,9.17105841641642,9.171058416416418,4.023189951726177,0.8908207331378998,0.9642857142857143,0.6044408164155908,0.727235087476312,4.032709036917682
cross_high,angle_d2,angle,5,2,0.7777777777777778,-0.13888888888888884,0.8611111111111112,0.75,0.5833333333333334,0.9166666666666666,0.9166666666666666,0.3,9.17105841641642,9.171058416416418,4.023189951726177,0.8908207331378998,0.9642857142857143,0.6044408164155908,0.727235087476312,4.032709036917682
cross_high,angle_d3,angle,5,2,0.7777777777777778,-0.13888888888888884,0.8611111111111112,0.75,0.5833333333333334,0.9166666666666666,0.9166666666666666,0.3,9.17105841641642,9.171058416416418,4.023189951726177,0.8908207331378998,0.9642857142857143,0.6044408164155908,0.727235087476312,4.032709036917682
cross_high,iqp_d1,iqp,5,2,0.6111111111111112,-0.30555555555555547,0.8611111111111112,0.75,0.5833333333333334,0.9166666666666666,0.9166666666666666,0.3,15.264384562211857,15.26438456221185,4.903865806428119,0.8182811361641446,1.0,0.4313112431326403,0.7508226091365425,1.9634869272800217
cross_high,iqp_d2,iqp,5,2,0.6388888888888888,-0.2777777777777778,0.8611111111111112,0.75,0.5833333333333334,0.9166666666666666,0.9166666666666666,0.3,19.703975406415704,19.7039754064157,5.121910621298311,0.7654288642093369,1.0,0.38834103783909013,0.6841589727392747,1.7619328388118045
cross_high,iqp_d3,iqp,5,2,0.6666666666666666,-0.25,0.8611111111111112,0.75,0.5833333333333334,0.9166666666666666,0.9166666666666666,0.3,21.19507882271425,21.195078822714258,5.251655580578028,0.7476776330629256,1.0,0.3720367288233266,0.6842870299767058,1.5756057886142907
cross_high,var_d2_e1,variational,5,2,0.6388888888888888,-0.2777777777777778,0.8611111111111112,0.75,0.5833333333333334,0.9166666666666666,0.9166666666666666,0.3,6.806516489455143,6.80651648945514,4.018762095193181,0.9189700417922007,1.0,0.5880886205353971,0.8309214914577768,2.496075915086792
cross_high,var_d2_e03,variational,5,2,0.6666666666666666,-0.25,0.8611111111111112,0.75,0.5833333333333334,0.9166666666666666,0.9166666666666666,0.3,5.092785724771907,5.092785724771905,3.6129411839539354,0.9393715985146202,1.0,0.650698951605659,0.866734021445149,2.5541810149560433
cross_high,var_d3_e1,variational,5,2,0.5555555555555556,-0.36111111111111105,0.8611111111111112,0.75,0.5833333333333334,0.9166666666666666,0.9166666666666666,0.3,10.00010529019078,10.000105290190783,4.469282086222596,0.8809511274977289,1.0,0.4915954619588785,0.8213644525038694,2.1943304804706556
cross_high,highd_d2_f15,high_dim,5,2,0.6388888888888888,-0.2777777777777778,0.8611111111111112,0.75,0.5833333333333334,0.9166666666666666,0.9166666666666666,0.3,45.53583332144796,45.53583332144795,5.92144915434729,0.45790674617323857,1.0,0.22138515524677885,0.5937767868168495,0.83748271416036
cross_high,highd_d2_f30,high_dim,5,2,0.5277777777777778,-0.38888888888888884,0.8611111111111112,0.75,0.5833333333333334,0.9166666666666666,0.9166666666666666,0.3,56.52560836675911,56.5256083667591,6.094076473289866,0.32707609087191536,1.0,0.17471156115898573,0.5941844931987109,0.6603405552116404
cross_high,highd_d3_f15,high_dim,5,2,0.6388888888888888,-0.2777777777777778,0.8611111111111112,0.75,0.5833333333333334,0.9166666666666666,0.9166666666666666,0.3,45.53583332144795,45.53583332144795,5.9214491543472905,0.4579067461732387,1.0,0.2213851552467788,0.5937767868168492,0.8374827141603598
quantum_friendly,angle_d1,angle,5,0,0.6111111111111112,-0.05555555555555547,0.6388888888888888,0.6666666666666666,0.6666666666666666,0.6111111111111112,0.6666666666666666,0.05,8.287748120226984,8.287748120226983,3.8976627211608315,0.9013363319020598,0.9642857142857143,0.6321865286545342,0.7201566982157748,4.358277282602782
quantum_friendly,angle_d2,angle,5,0,0.6111111111111112,-0.05555555555555547,0.6388888888888888,0.6666666666666666,0.6666666666666666,0.6111111111111112,0.6666666666666666,0.05,8.287748120226984,8.287748120226983,3.8976627211608315,0.9013363319020598,0.9642857142857143,0.6321865286545342,0.7201566982157748,4.358277282602782
quantum_friendly,angle_d3,angle,5,0,0.6111111111111112,-0.05555555555555547,0.6388888888888888,0.6666666666666666,0.6666666666666666,0.6111111111111112,0.6666666666666666,0.05,8.287748120226984,8.287748120226983,3.8976627211608315,0.9013363319020598,0.9642857142857143,0.6321865286545342,0.7201566982157748,4.358277282602782
quantum_friendly,iqp_d1,iqp,5,0,0.5833333333333334,-0.08333333333333326,0.6388888888888888,0.6666666666666666,0.6666666666666666,0.6111111111111112,0.6666666666666666,0.05,15.665427077848136,15.66542707784814,4.8635530603137855,0.8135068205018079,1.0,0.4390950692670565,0.7220976258400477,2.0531503861329727
quantum_friendly,iqp_d2,iqp,5,0,0.6388888888888888,-0.02777777777777779,0.6388888888888888,0.6666666666666666,0.6666666666666666,0.6111111111111112,0.6666666666666666,0.05,17.374591310032788,17.374591310032798,5.013262365165654,0.7931596272615145,1.0,0.41415524394200326,0.7274840832066822,1.8751689427506193
quantum_friendly,iqp_d3,iqp,5,0,0.7222222222222222,0.05555555555555558,0.6388888888888888,0.6666666666666666,0.6666666666666666,0.6111111111111112,0.6666666666666666,0.05,22.209454717441577,22.209454717441577,5.246351827579512,0.735601729554267,1.0,0.3572970623326004,0.7203573524196896,1.5683727640594702
quantum_friendly,var_d2_e1,variational,5,0,0.5555555555555556,-0.11111111111111105,0.6388888888888888,0.6666666666666666,0.6666666666666666,0.6111111111111112,0.6666666666666666,0.05,6.364752228992052,6.3647522289920495,3.906441457466737,0.924229140131047,1.0,0.6159756954806556,0.8180022990575185,2.5870797434717816
