knob,fm_label,value,depth,seed,effective_rank,participation_ratio,spectral_entropy,concentration_index,rank_ratio,top5_energy,gap_ratio,power_law_exponent,rff_error,feature_map
entangle,variational,0.8,2,1,4.950073883787293,4.950073883787294,3.610922876872379,0.9381240764526588,1.0,0.6397803936465638,0.8700958184346037,2.504200929519312,0.6992506544290299,variational
entangle,variational,0.8,2,2,4.950073883787293,4.950073883787294,3.610922876872379,0.9381240764526588,1.0,0.6397803936465638,0.8700958184346037,2.504200929519312,0.8727041051999969,variational
entangle,variational,0.8,3,0,9.309075562906457,9.309075562906461,4.3671319929233645,0.8836365554636693,1.0,0.5262841346584722,0.8013563453173879,2.2303669362580574,0.7685319463969461,variational
entangle,variational,0.8,3,1,9.309075562906457,9.309075562906461,4.3671319929233645,0.8836365554636693,1.0,0.5262841346584722,0.8013563453173879,2.2303669362580574,0.6679513842520436,variational
entangle,variational,0.8,3,2,9.309075562906457,9.309075562906461,4.3671319929233645,0.8836365554636693,1.0,0.5262841346584722,0.8013563453173879,2.2303669362580574,0.8461950290419566,variational
entangle,variational,1.0,1,0,8.422868995583638,8.422868995583636,4.1179265152893985,0.8947141375552046,1.0,0.5585518431606487,0.7874025353324595,2.9043385144146643,0.6485974199956499,variational
entangle,variational,1.0,1,1,8.422868995583638,8.422868995583636,4.1179265152893985,0.8947141375552046,1.0,0.5585518431606487,0.7874025353324595,2.9043385144146643,0.4979826768768868,variational
entangle,variational,1.0,1,2,8.422868995583638,8.422868995583636,4.1179265152893985,0.8947141375552046,1.0,0.5585518431606487,0.7874025353324595,2.9043385144146643,0.7397301611245333,variational
entangle,variational,1.0,2,0,6.944865222580367,6.9448652225803675,4.038777521947424,0.9131891847177455,1.0,0.5857696028733927,0.8229125898750796,2.3679547337536864,0.7585046369322163,variational
entangle,variational,1.0,2,1,6.944865222580367,6.9448652225803675,4.038777521947424,0.9131891847177455,1.0,0.5857696028733927,0.8229125898750796,2.3679547337536864,0.6410515069088573,variational
entangle,variational,1.0,2,2,6.944865222580367,6.9448652225803675,4.038777521947424,0.9131891847177455,1.0,0.5857696028733927,0.8229125898750796,2.3679547337536864,0.8400061068610679,variational
entangle,variational,1.0,3,0,10.033688090897346,10.033688090897343,4.457272492449209,0.8745788988637831,1.0,0.5021477060279177,0.8066409864796037,2.0667624949408916,0.776993159904249,variational
entangle,variational,1.0,3,1,10.033688090897346,10.033688090897343,4.457272492449209,0.8745788988637831,1.0,0.5021477060279177,0.8066409864796037,2.0667624949408916,0.701632675599909,variational
entangle,variational,1.0,3,2,10.033688090897346,10.033688090897343,4.457272492449209,0.8745788988637831,1.0,0.5021477060279177,0.8066409864796037,2.0667624949408916,0.8686525779500918,variational
depth,iqp,1.0,1,0,16.327125763386647,16.32712576338664,4.960204922759232,0.7959109279576669,1.0,0.4213115805990038,0.7548397363788807,1.8064735854694147,0.7147428266945507,iqp
depth,iqp,1.0,1,1,16.327125763386647,16.32712576338664,4.960204922759232,0.7959109279576669,1.0,0.4213115805990038,0.7548397363788807,1.8064735854694147,0.734550117489017,iqp
depth,iqp,1.0,1,2,16.327125763386647,16.32712576338664,4.960204922759232,0.7959109279576669,1.0,0.4213115805990038,0.7548397363788807,1.8064735854694147,0.801631871816963,iqp
depth,iqp,2.0,2,0,19.093835298845345,19.093835298845345,5.1217241109866976,0.7613270587644332,1.0,0.38658492124368593,0.7232340441853282,1.6601705324037765,0.8425921738595323,iqp
depth,iqp,2.0,2,1,19.093835298845345,19.093835298845345,5.1217241109866976,0.7613270587644332,1.0,0.38658492124368593,0.7232340441853282,1.6601705324037765,0.8967912735978848,iqp
depth,iqp,2.0,2,2,19.093835298845345,19.093835298845345,5.1217241109866976,0.7613270587644332,1.0,0.38658492124368593,0.7232340441853282,1.6601705324037765,0.9258404976234067,iqp
depth,iqp,3.0,3,0,23.96675790151964,23.96675790151965,5.316971321043541,0.7004155262310046,1.0,0.33698847881874167,0.7079781869032353,1.4251133340057038,0.9509256268963815,iqp
depth,iqp,3.0,3,1,23.96675790151964,23.96675790151965,5.316971321043541,0.7004155262310046,1.0,0.33698847881874167,0.7079781869032353,1.4251133340057038,1.067112075633441,iqp
depth,iqp,3.0,3,2,23.96675790151964,23.96675790151965,5.316971321043541,0.7004155262310046,1.0,0.33698847881874167,0.7079781869032353,1.4251133340057038,1.0112931614200085,iqp
depth,iqp,4.0,4,0,12.4364917769429,12.4364917769429,4.556963083380894,0.8445438527882138,1.0,0.5019055952955412,0.6935922368635663,2.1101689094459024,0.8878936839864443,iqp
depth,iqp,4.0,4,1,12.4364917769429,12.4364917769429,4.556963083380894,0.8445438527882138,1.0,0.5019055952955412,0.6935922368635663,2.1101689094459024,0.8742655414917485,iqp
depth,iqp,4.0,4,2,12.4364917769429,12.4364917769429,4.556963083380894,0.8445438527882138,1.0,0.5019055952955412,0.6935922368635663,2.1101689094459024,0.9477989264080517,iqp
depth,iqp,5.0,5,0,29.96187335600177,29.961873356001785,5.557610751420711,0.6254765830499779,1.0,0.2923381244095777,0.6795277909160422,1.1563845400482793,1.0510289110159259,iqp
depth,iqp,5.0,5,1,29.96187335600177,29.961873356001785,5.557610751420711,0.6254765830499779,1.0,0.2923381244095777,0.6795277909160422,1.1563845400482793,1.221998857084366,iqp
depth,iqp,5.0,5,2,29.96187335600177,29.961873356001785,5.557610751420711,0.6254765830499779,1.0,0.2923381244095777,0.6795277909160422,1.1563845400482793,1.1201870712963384,iqp
depth,angle,1.0,1,0,9.187956262644656,9.18795626264466,4.0518985341446205,0.8851505467169418,1.0,0.5937597516808153,0.7286103154775003,4.153871607892794,0.5774154814689076,angle
depth,angle,1.0,1,1,9.187956262644656,9.18795626264466,4.0518985341446205,0.8851505467169418,1.0,0.5937597516808153,0.7286103154775003,4.153871607892794,0.3894789278424428,angle
depth,angle,1.0,1,2,9.187956262644656,9.18795626264466,4.0518985341446205,0.8851505467169418,1.0,0.5937597516808153,0.7286103154775003,4.153871607892794,0.6478272553029731,angle
depth,angle,2.0,2,0,9.187956262644656,9.18795626264466,4.0518985341446205,0.8851505467169418,1.0,0.5937597516808153,0.7286103154775003,4.153871607892794,0.5774154814689076,angle
depth,angle,2.0,2,1,9.187956262644656,9.18795626264466,4.0518985341446205,0.8851505467169418,1.0,0.5937597516808153,0.7286103154775003,4.153871607892794,0.3894789278424428,angle
depth,angle,2.0,2,2,9.187956262644656,9.18795626264466,4.0518985341446205,0.8851505467169418,1.0,0.5937597516808153,0.7286103154775003,4.153871607892794,0.6478272553029731,angle
depth,angle,3.0,3,0,9.187956262644656,9.18795626264466,4.0518985341446205,0.8851505467169418,1.0,0.5937597516808153,0.7286103154775003,4.153871607892794,0.5774154814689076,angle
depth,angle,3.0,3,1,9.187956262644656,9.18795626264466,4.0518985341446205,0.8851505467169418,1.0,0.5937597516808153,0.7286103154775003,4.153871607892794,0.3894789278424428,angle
depth,angle,3.0,3,2,9.187956262644656,9.18795626264466,4.0518985341446205,0.8851505467169418,1.0,0.5937597516808153,0.7286103154775003,4.153871607892794,0.6478272553029731,angle
