task,seed,variant,adv,best_classical,rank_q,rank_rbf,ent_rbf,M1,adv_resid
harmonic,2,angle_d2,0.0,0.5833333333333334,10.063580024754168,21.81817890703464,5.349624099174214,0.4612474793443672,47.39574661810613
harmonic,2,angle_d3,0.0,0.5833333333333334,10.063580024754168,21.81817890703464,5.349624099174214,0.4612474793443672,47.39574661810613
harmonic,2,iqp_d1,-0.1111111111111111,0.5833333333333334,16.187970959056074,21.81817890703464,5.349624099174214,0.7419487679531646,-53.10425338189387
harmonic,2,iqp_d2,0.0,0.5833333333333334,20.68227081389308,21.81817890703464,5.349624099174214,0.9479375387844438,47.39574661810613
harmonic,2,iqp_d3,0.0,0.5833333333333334,22.71539060961923,21.81817890703464,5.349624099174214,1.0411222085219638,47.39574661810613
harmonic,2,var_d2_e1,-0.0833333333333333,0.5833333333333334,7.857408153046945,21.81817890703464,5.349624099174214,0.36013125506609317,-40.60425338189387
harmonic,2,var_d2_e03,-0.25,0.5833333333333334,5.910576181080689,21.81817890703464,5.349624099174214,0.2709014444452555,-99.10425338189387
harmonic,2,var_d3_e1,0.0,0.5833333333333334,11.587539816551937,21.81817890703464,5.349624099174214,0.5310956457881033,47.39574661810613
harmonic,2,highd_d2_f15,-0.1388888888888889,0.5833333333333334,46.61215277384096,21.81817890703464,5.349624099174214,2.136390620521139,-64.10425338189387
harmonic,2,highd_d2_f30,-0.1111111111111111,0.5833333333333334,56.56091671164512,21.81817890703464,5.349624099174214,2.5923756951781476,-53.10425338189387
harmonic,2,highd_d3_f15,-0.1388888888888889,0.5833333333333334,46.61215277384096,21.81817890703464,5.349624099174214,2.136390620521139,-64.10425338189387
periodic_coupled,0,angle_d1,0.0,0.4722222222222222,10.09663842284534,21.708089175637376,5.346786551886293,0.4651094963335892,8.18723985431842
periodic_coupled,0,angle_d2,0.0,0.4722222222222222,10.09663842284534,21.708089175637376,5.346786551886293,0.4651094963335892,8.18723985431842
periodic_coupled,0,angle_d3,0.0,0.4722222222222222,10.09663842284534,21.708089175637376,5.346786551886293,0.4651094963335892,8.18723985431842
periodic_coupled,0,iqp_d1,0.0,0.4722222222222222,17.809458066989368,21.708089175637376,5.346786551886293,0.8204065278567505,8.18723985431842
periodic_coupled,0,iqp_d2,0.1666666666666666,0.4722222222222222,18.44072232549998,21.708089175637376,5.346786551886293,0.8494862065609945,45.68723985431842
periodic_coupled,0,iqp_d3,0.0833333333333333,0.4722222222222222,23.359388177551928,21.708089175637376,5.346786551886293,1.076068371958218,38.18723985431842
periodic_coupled,0,var_d2_e1,0.0,0.4722222222222222,7.463732353918718,21.708089175637376,5.346786551886293,0.343822631901436,8.18723985431842
periodic_coupled,0,var_d2_e03,0.0277777777777777,0.4722222222222222,5.216275176766732,21.708089175637376,5.346786551886293,0.24029177025036688,24.68723985431842
periodic_coupled,0,var_d3_e1,0.0277777777777777,0.4722222222222222,11.208026014969256,21.708089175637376,5.346786551886293,0.5163064295657969,24.68723985431842
